1.375 -71.7701 141.569 -85 50 1.34946e-08 2.35558e-05 2.53544e-09 0.019446 -69.7814 2e-05 1.1351e-14 2.08079e-08 3.04833e-09 2.53211e-09 0.660757 0.667626 0.875414 -0.000144461 0.000124221 -3.97009e-05 -2.87887e-06 0.000311727 -3.08731e-07 2.47588e-05 0.00632854 0.00193921 5.00727e-05 2 54.4 2.5 10 140 
1.4 -71.7736 141.569 -85 50 1.34933e-08 2.35526e-05 2.5306e-09 0.019446 -69.7814 2e-05 1.13411e-14 2.08037e-08 3.04821e-09 2.52728e-09 0.660757 0.667626 0.875444 -0.000140737 0.000127749 -3.97732e-05 -2.87864e-06 0.000311599 -3.08151e-07 2.47478e-05 0.00632841 0.001938 5.0074e-05 2 54.4 2.5 10 140 
1.425 -71.777 141.569 -85 50 1.34919e-08 2.35493e-05 2.52595e-09 0.019446 -69.7814 2e-05 1.13311e-14 2.07994e-08 3.04808e-09 2.52264e-09 0.660757 0.667626 0.875475 -0.000137286 0.000131007 -3.98435e-05 -2.8784e-06 0.000311472 -3.07594e-07 2.47365e-05 0.00632827 0.00193683 5.00753e-05 2 54.4 2.5 10 140 
1.45 -71.7804 141.568 -85 50 1.34906e-08 2.35458e-05 2.52146e-09 0.019446 -69.7814 2e-05 1.13208e-14 2.0795e-08 3.04795e-09 2.51815e-09 0.660757 0.667626 0.875506 -0.000134019 0.000134084 -3.99122e-05 -2.87815e-06 0.000311346 -3.07056e-07 2.4725e-05 0.00632813 0.00193569 5.00766e-05 2 54.4 2.5 10 140 
1.475 -71.7836 141.568 -85 50 1.34891e-08 2.35424e-05 2.51712e-09 0.019446 -69.7814 2e-05 1.13102e-14 2.07904e-08 3.04782e-09 2.51381e-09 0.660757 0.667627 0.875538 -0.000130875 0.00013704 -3.99792e-05 -2.87788e-06 0.000311221 -3.06535e-07 2.47132e-05 0.00632798 0.00193459 5.00779e-05 2 54.4 2.5 10 140 
1.5 -71.7868 141.567 -85 50 1.34877e-08 2.35388e-05 2.5129e-09 0.019446 -69.7814 2e-05 1.12995e-14 2.07858e-08 3.04768e-09 2.5096e-09 0.660757 0.667627 0.875571 -0.000127817 0.000139912 -4.00446e-05 -2.87761e-06 0.000311097 -3.0603e-07 2.47012e-05 0.00632783 0.00193351 5.00793e-05 2 54.4 2.5 10 140 
1.525 -71.79 141.567 -85 50 1.34862e-08 2.35351e-05 2.5088e-09 0.019446 -69.7814 2e-05 1.12885e-14 2.0781e-08 3.04754e-09 2.50551e-09 0.660757 0.667627 0.875604 -0.000124821 0.000142726 -4.01085e-05 -2.87733e-06 0.000310974 -3.05539e-07 2.46891e-05 0.00632768 0.00193246 5.00806e-05 2 54.4 2.5 10 140 
1.55 -71.793 141.567 -85 50 1.34847e-08 2.35314e-05 2.50481e-09 0.019446 -69.7814 2e-05 1.12774e-14 2.07761e-08 3.04739e-09 2.50153e-09 0.660757 0.667627 0.875637 -0.00012187 0.000145496 -4.01709e-05 -2.87705e-06 0.000310851 -3.05061e-07 2.46767e-05 0.00632753 0.00193144 5.00819e-05 2 54.4 2.5 10 140 
1.575 -71.796 141.566 -85 50 1.34831e-08 2.35277e-05 2.50093e-09 0.019446 -69.7814 2e-05 1.12661e-14 2.07712e-08 3.04724e-09 2.49766e-09 0.660757 0.667627 0.875671 -0.000118956 0.000148231 -4.02319e-05 -2.87675e-06 0.00031073 -3.04596e-07 2.46641e-05 0.00632737 0.00193044 5.00832e-05 2 54.4 2.5 10 140 
1.6 -71.7989 141.566 -85 50 1.34815e-08 2.35238e-05 2.49716e-09 0.019446 -69.7814 2e-05 1.12546e-14 2.07661e-08 3.04709e-09 2.49389e-09 0.660757 0.667628 0.875705 -0.000116074 0.000150937 -4.02913e-05 -2.87644e-06 0.000310609 -3.04144e-07 2.46514e-05 0.0063272 0.00192947 5.00845e-05 2 54.4 2.5 10 140 
1.625 -71.8017 141.566 -85 50 1.34799e-08 2.352e-05 2.49348e-09 0.019446 -69.7814 2e-05 1.1243e-14 2.0761e-08 3.04693e-09 2.49022e-09 0.660757 0.667628 0.87574 -0.000113223 0.000153614 -4.03494e-05 -2.87613e-06 0.00031049 -3.03704e-07 2.46386e-05 0.00632703 0.00192852 5.00859e-05 2 54.4 2.5 10 140 
1.65 -71.8045 141.565 -85 50 1.34782e-08 2.3516e-05 2.48991e-09 0.019446 -69.7814 2e-05 1.12313e-14 2.07558e-08 3.04677e-09 2.48665e-09 0.660757 0.667628 0.875775 -0.000110402 0.000156264 -4.0406e-05 -2.87581e-06 0.000310372 -3.03275e-07 2.46256e-05 0.00632686 0.0019276 5.00872e-05 2 54.4 2.5 10 140 
1.675 -71.8072 141.565 -85 50 1.34765e-08 2.35121e-05 2.48643e-09 0.019446 -69.7814 2e-05 1.12195e-14 2.07505e-08 3.04661e-09 2.48318e-09 0.660758 0.667628 0.87581 -0.000107613 0.000158885 -4.04612e-05 -2.87548e-06 0.000310254 -3.02858e-07 2.46124e-05 0.00632669 0.0019267 5.00885e-05 2 54.4 2.5 10 140 
1.7 -71.8098 141.565 -85 50 1.34748e-08 2.3508e-05 2.48304e-09 0.019446 -69.7814 2e-05 1.12075e-14 2.07451e-08 3.04644e-09 2.4798e-09 0.660758 0.667628 0.875846 -0.000104855 0.000161476 -4.0515e-05 -2.87514e-06 0.000310138 -3.02452e-07 2.45992e-05 0.00632651 0.00192582 5.00898e-05 2 54.4 2.5 10 140 
1.725 -71.8123 141.564 -85 50 1.34731e-08 2.3504e-05 2.47975e-09 0.019446 -69.7814 2e-05 1.11955e-14 2.07397e-08 3.04627e-09 2.47651e-09 0.660758 0.667629 0.875882 -0.000102132 0.000164035 -4.05674e-05 -2.8748e-06 0.000310023 -3.02057e-07 2.45859e-05 0.00632633 0.00192497 5.00911e-05 2 54.4 2.5 10 140 
1.75 -71.8148 141.564 -85 50 1.34713e-08 2.34999e-05 2.47654e-09 0.019446 -69.7814 2e-05 1.11833e-14 2.07342e-08 3.0461e-09 2.47332e-09 0.660758 0.667629 0.875918 -9.94457e-05 0.00016656 -4.06185e-05 -2.87445e-06 0.000309909 -3.01674e-07 2.45725e-05 0.00632615 0.00192413 5.00925e-05 2 54.4 2.5 10 140 
